point,S2id,type
point_9221,20191210T083331_20191210T083334_T37UDP,scribble
point_9229,20190520T084601_20190520T084602_T36UYD,scribble
point_9229,20190527T083601_20190527T083603_T36UYD,scribble
point_9229,20190619T084601_20190619T085029_T37UCU,scribble
point_9229,20190624T084609_20190624T085301_T36UYD,scribble
point_9229,20200630T083611_20200630T083612_T36UYD,scribble
point_9232,20190318T083701_20190318T083954_T37UDA,scribble
point_9232,20190422T083609_20190422T084409_T37UDA,scribble
point_9232,20190427T083601_20190427T083603_T37UDA,scribble
point_9232,20190825T083601_20190825T083616_T37UDA,scribble
point_9232,20200725T083559_20200725T083754_T37UDA,scribble
point_9233,20190828T084601_20190828T084904_T37UCA,scribble
point_9233,20200307T083719_20200307T084318_T37UCA,scribble
point_9233,20200409T084559_20200409T084855_T37UCA,scribble
point_9233,20200421T083601_20200421T083601_T37UCA,scribble
point_9233,20200519T084559_20200519T084934_T37UCA,scribble
point_9234,20190415T084609_20190415T084658_T37UDA,scribble
point_9234,20190422T083609_20190422T084409_T37UDA,scribble
point_9234,20190517T083601_20190517T083604_T37UDA,scribble
point_9234,20190716T083611_20190716T084039_T37UDA,scribble
point_9234,20200725T083559_20200725T083754_T37UDA,scribble
point_9238,20190415T084609_20190415T084658_T37VDC,scribble
point_9238,20190422T083609_20190422T084409_T37VDC,scribble
point_9238,20190430T084601_20190430T085015_T37VDC,scribble
point_9238,20190825T083601_20190825T083616_T37VDC,scribble
point_9238,20200608T084559_20200608T085154_T37VDC,scribble
point_9245,20190513T085601_20190513T090131_T37VDK,scribble
point_9245,20190617T085609_20190617T090059_T37VDK,scribble
point_9245,20190829T090559_20190829T090558_T37VDK,scribble
point_9245,20191003T090811_20191003T090912_T37VDK,scribble
point_9245,20200611T085559_20200611T090201_T37VDK,scribble
point_9253,20190422T083609_20190422T083606_T37VEE,scribble
point_9253,20190604T084609_20190604T085141_T37VEE,scribble
point_9253,20190616T083601_20190616T084207_T37VEE,scribble
point_9253,20190726T083611_20190726T083840_T37VEE,scribble
point_9253,20200226T083829_20200226T083936_T37VEE,scribble
point_9256,20190117T084301_20190117T084304_T37UEB,scribble
point_9256,20190417T083601_20190417T083603_T37UEB,scribble
point_9256,20190422T083609_20190422T084409_T37UEB,scribble
point_9256,20190726T083611_20190726T083840_T37UEB,scribble
point_9256,20200710T083601_20200710T084056_T37UEB,scribble
point_9259,20190112T084319_20190112T084322_T37UEV,scribble
point_9259,20190226T083921_20190226T084018_T37UEV,scribble
point_9259,20190328T084011_20190328T084013_T37UEV,scribble
point_9259,20200602T082609_20200602T082925_T37UEV,scribble
point_9259,20200727T082611_20200727T082608_T37UEV,scribble
point_9267,20190223T082941_20190223T082935_T38VMH,scribble
point_9267,20190429T082609_20190429T082826_T38VMH,scribble
point_9267,20190610T081611_20190610T081757_T38VMH,scribble
point_9267,20200418T082601_20200418T083036_T38VMH,scribble
point_9267,20200505T081611_20200505T081759_T38VMH,scribble
point_9281,20190216T084031_20190216T084027_T38VMR,scribble
point_9281,20190303T084009_20190303T084011_T38VMR,scribble
point_9281,20190714T084609_20190714T085208_T38VMR,scribble
point_9281,20190818T084601_20190818T085006_T38VMR,scribble
point_9281,20200330T084559_20200330T084556_T38VMR,scribble
point_9284,20190302T081841_20190302T082238_T38VMK,scribble
point_9284,20190913T081609_20190913T081603_T38VMK,scribble
point_9284,20200428T082601_20200428T082604_T38VMK,scribble
point_9284,20200627T082611_20200627T082607_T38VMK,scribble
point_9284,20200709T081609_20200709T081951_T38VMK,scribble
point_9290,20190411T081611_20190411T082314_T38UME,scribble
point_9290,20190531T081611_20190531T081627_T38UME,scribble
point_9290,20190622T080619_20190622T080614_T38UME,scribble
point_9290,20190920T080609_20190920T081423_T38UME,scribble
point_9290,20200601T080611_20200601T081004_T38UME,scribble
point_9291,20190307T081809_20190307T082408_T38UMD,scribble
point_9291,20190523T080619_20190523T081154_T38UMD,scribble
point_9291,20190725T081609_20190725T082353_T38UMD,scribble
point_9291,20190730T081611_20190730T082509_T38UMD,scribble
point_9291,20200321T081619_20200321T081626_T38UMD,scribble
point_9296,20190416T081609_20190416T082256_T37UFT,scribble
point_9296,20190819T081611_20190819T082341_T37UFT,scribble
point_9296,20190901T082601_20190901T083344_T37UFT,scribble
point_9296,20200712T082609_20200712T083338_T37UFT,scribble
point_9296,20200724T081611_20200724T082516_T37UFT,scribble
point_9298,20190314T080709_20190314T081447_T38UNB,scribble
point_9298,20190430T075619_20190430T080032_T38UNB,scribble
point_9298,20190816T080611_20190816T081333_T38UNB,scribble
point_9298,20200212T081041_20200212T081223_T38UNB,scribble
point_9298,20200611T080611_20200611T081109_T38UNB,scribble
point_9299,20180121T091301_20180121T091435_T35UQT,scribble
point_9299,20180516T090549_20180516T091106_T35UQT,scribble
point_9299,20180705T091019_20180705T091416_T35UQT,scribble
point_9299,20190809T090559_20190809T090601_T36UUC,scribble
point_9299,20191219T090401_20191219T090355_T35UQT,scribble
point_9302,20181231T080329_20181231T080329_T38UPD,scribble
point_9302,20190629T075619_20190629T080033_T38UPD,scribble
point_9302,20190724T075611_20190724T080349_T38UPD,scribble
point_9302,20191012T075851_20191012T080035_T38UPD,scribble
point_9302,20200623T075609_20200623T080005_T38UPD,scribble
point_9304,20190415T075611_20190415T080233_T38UPF,scribble
point_9304,20190530T075619_20190530T080326_T38UPF,scribble
point_9304,20200512T080611_20200512T081107_T38UPF,scribble
point_9304,20200616T080609_20200616T080609_T38UPF,scribble
point_9304,20200718T075611_20200718T080349_T38UPF,scribble
point_9306,20190525T075611_20190525T080347_T39UUB,scribble
point_9306,20190619T075619_20190619T075710_T39UUB,scribble
point_9306,20190724T075611_20190724T080349_T39UUB,scribble
point_9306,20200409T075611_20200409T075607_T39UUB,scribble
point_9306,20200613T075609_20200613T080027_T39UUB,scribble
point_9322,20190122T075221_20190122T075224_T39UVA,scribble
point_9322,20190219T075959_20190219T080315_T39UVA,scribble
point_9322,20190606T074619_20190606T075408_T39UVA,scribble
point_9322,20190724T075611_20190724T080349_T39UVA,scribble
point_9322,20190907T075609_20190907T075611_T39UVA,scribble
point_9331,20190531T081611_20190531T081627_T39VWL,scribble
point_9331,20200524T075609_20200524T075833_T39VWL,scribble
point_9331,20200618T075621_20200618T075615_T39VWL,scribble
point_9331,20200708T075611_20200708T080203_T39VWL,scribble
point_9331,20200723T075609_20200723T075611_T39VWL,scribble
point_9341,20190404T073619_20190404T073615_T39UWA,scribble
point_9341,20200329T073609_20200329T074340_T39UWA,scribble
point_9341,20200503T073621_20200503T073615_T39UWA,scribble
point_9341,20200528T073619_20200528T073707_T39UWA,scribble
point_9341,20200612T073621_20200612T073803_T39UWA,scribble
point_9342,20190626T074619_20190626T075216_T39UWV,scribble
point_9342,20190728T073621_20190728T074355_T39UWV,scribble
point_9342,20190926T073651_20190926T073645_T39UWV,scribble
point_9342,20191210T074219_20191210T074216_T39UWV,scribble
point_9342,20200725T074621_20200725T074617_T39UWV,scribble
point_9347,20190330T073611_20190330T074408_T39UVQ,scribble
point_9347,20190626T074619_20190626T075216_T39UVQ,scribble
point_9347,20191105T074111_20191105T074155_T39UVQ,scribble
point_9347,20200127T075201_20200127T075525_T39UVQ,scribble
point_9347,20200722T073621_20200722T074239_T39UVQ,scribble
point_9350,20190308T065721_20190308T065901_T40UGC,scribble
point_9350,20190410T070621_20190410T070721_T40UGC,scribble
point_9350,20190621T065629_20190621T070122_T40UGC,scribble
point_9350,20190719T070631_20190719T071006_T40UGC,scribble
point_9350,20200424T070621_20200424T070713_T40UGC,scribble
point_9353,20190624T070629_20190624T070629_T41ULV,scribble
point_9353,20190719T070631_20190719T071006_T41ULV,scribble
point_9353,20191007T070751_20191007T070751_T40UGE,scribble
point_9353,20200404T070621_20200404T070943_T41ULV,scribble
point_9353,20200623T070631_20200623T070721_T40UGE,scribble
point_9370,20190330T064629_20190330T065002_T42WXT,scribble
point_9370,20190504T064631_20190504T065026_T42WXT,scribble
point_9370,20190505T070629_20190505T070629_T42WXT,scribble
point_9370,20190817T064629_20190817T064630_T42WXT,scribble
point_9370,20200511T065631_20200511T065736_T42WXT,scribble
point_9371,20190703T064631_20190703T064850_T42WXS,scribble
point_9371,20190716T065631_20190716T065721_T42WXS,scribble
point_9371,20200401T065621_20200401T065831_T42WXS,scribble
point_9371,20200428T064631_20200428T064923_T42WXS,scribble
point_9371,20200523T064629_20200523T064805_T42WXS,scribble
point_9376,20190516T063639_20190516T064206_T42VWM,scribble
point_9376,20190703T064631_20190703T064850_T42VWM,scribble
point_9376,20200425T063631_20200425T064117_T42VWM,scribble
point_9376,20200523T064629_20200523T064805_T42VWM,scribble
point_9376,20200604T063631_20200604T063744_T42VWM,scribble
point_9378,20190504T064631_20190504T065026_T42VWK,scribble
point_9378,20190610T063631_20190610T063628_T42VWK,scribble
point_9378,20191008T063751_20191008T063920_T42VWK,scribble
point_9378,20200523T064629_20200523T064805_T42VWK,scribble
point_9378,20200612T064629_20200612T065010_T42VWK,scribble
point_9383,20190419T064629_20190419T064630_T42VVH,scribble
point_9383,20190603T064631_20190603T064640_T42VVH,scribble
point_9383,20190817T064629_20190817T064630_T42VVH,scribble
point_9383,20200510T063629_20200510T063624_T42VVH,scribble
point_9383,20200528T064631_20200528T064927_T42VVH,scribble
point_9389,20190317T063629_20190317T063624_T42VVH,scribble
point_9389,20190529T064629_20190529T065338_T42VVH,scribble
point_9389,20190708T064639_20190708T064633_T42VVH,scribble
point_9389,20200624T063631_20200624T064243_T42VVH,scribble
point_9389,20200627T064631_20200627T064926_T42VVH,scribble
point_9390,20190527T065631_20190527T065730_T41VPC,scribble
point_9390,20190611T065629_20190611T065828_T41VPC,scribble
point_9390,20190708T064639_20190708T064633_T41VPC,scribble
point_9390,20190822T064631_20190822T064955_T41VPC,scribble
point_9390,20200605T065629_20200605T065635_T41VPC,scribble
point_9400,20181223T070309_20181223T070307_T41UNB,scribble
point_9400,20190410T070621_20190410T070721_T41UNB,scribble
point_9400,20190520T070631_20190520T070625_T41UNB,scribble
point_9400,20190527T065631_20190527T065730_T41UNB,scribble
point_9400,20190808T070631_20190808T070943_T41UNB,scribble
point_9401,20190324T071621_20190324T072408_T40UDE,scribble
point_9401,20190401T072619_20190401T073229_T40UDE,scribble
point_9401,20190411T072619_20190411T073434_T40UDE,scribble
point_9401,20200402T071619_20200402T071614_T40UDE,scribble
point_9401,20200512T071619_20200512T072205_T40UDE,scribble
point_9405,20190212T072021_20190212T072021_T40VEH,scribble
point_9405,20190705T072621_20190705T072620_T40VEH,scribble
point_9405,20200402T071619_20200402T071614_T40VEH,scribble
point_9405,20200629T072621_20200629T073206_T40VEH,scribble
point_9405,20200724T072619_20200724T072617_T40VEH,scribble
point_9410,20190415T075611_20190415T075633_T40VDQ,scribble
point_9410,20200409T075611_20200409T075607_T40VDQ,scribble
point_9410,20200620T074619_20200620T075211_T40VDQ,scribble
point_9410,20200722T073621_20200722T073617_T40VDQ,scribble
point_9410,20200725T074621_20200725T074617_T40VDQ,scribble
point_9413,20190706T060639_20190706T060640_T44VMK,scribble
point_9413,20200211T060959_20200211T060958_T44VMK,scribble
point_9413,20200411T060629_20200411T061022_T44VMK,scribble
point_9413,20200513T055641_20200513T055640_T44VMK,scribble
point_9413,20200610T060639_20200610T061151_T44VMK,scribble
point_9414,20190509T055641_20190509T055639_T44VMP,scribble
point_9414,20190613T055639_20190613T055642_T44VMP,scribble
point_9414,20200523T055641_20200523T055641_T44VMP,scribble
point_9414,20200526T060641_20200526T060638_T44VMP,scribble
point_9414,20200722T055641_20200722T055640_T44VMP,scribble
point_9421,20190610T045701_20190610T045724_T46VFK,scribble
point_9421,20190618T050659_20190618T050823_T46VFK,scribble
point_9421,20190829T045701_20190829T045729_T46VFK,scribble
point_9421,20200604T045701_20200604T050011_T46VFK,scribble
point_9421,20200612T050659_20200612T050655_T46VFK,scribble
point_9427,20181225T051221_20181225T051217_T46UCF,scribble
point_9427,20190825T051651_20190825T051652_T46UCF,scribble
point_9427,20190919T051649_20190919T051902_T46UCF,scribble
point_9427,20200715T051649_20200715T051651_T46UCF,scribble
point_9427,20200727T050701_20200727T051233_T46UCF,scribble
point_9428,20190504T050701_20190504T051229_T46VEH,scribble
point_9428,20190529T050659_20190529T050701_T46VEH,scribble
point_9428,20190618T050659_20190618T050823_T46VEH,scribble
point_9428,20190703T050701_20190703T051230_T46VEH,scribble
point_9428,20190809T045701_20190809T045725_T46VEH,scribble
point_9432,20190503T044709_20190503T044949_T47ULB,scribble
point_9432,20190816T044701_20190816T044703_T47ULB,scribble
point_9432,20190920T044659_20190920T044659_T47ULB,scribble
point_9432,20191015T044751_20191015T044746_T47ULB,scribble
point_9432,20200716T044659_20200716T044914_T47ULB,scribble
point_9434,20190311T043659_20190311T043702_T46UGE,scribble
point_9434,20200227T044739_20200227T044739_T46UGE,scribble
point_9434,20200613T043709_20200613T043703_T47ULV,scribble
point_9434,20200621T044711_20200621T045324_T47ULV,scribble
point_9434,20200718T043711_20200718T043706_T46UGE,scribble
point_9445,20190116T050129_20190116T050130_T45UYT,scribble
point_9445,20190411T045701_20190411T050208_T45UYT,scribble
point_9445,20190615T045709_20190615T045858_T45UYT,scribble
point_9445,20190802T050701_20190802T051229_T45UYT,scribble
point_9445,20191001T050701_20191001T050804_T45UYT,scribble
point_9446,20190809T045701_20190809T045725_T45UYT,scribble
point_9446,20190814T045709_20190814T050325_T45UYT,scribble
point_9446,20190901T050651_20190901T050802_T45UYT,scribble
point_9446,20190906T050659_20190906T050814_T46UCC,scribble
point_9446,20200503T050649_20200503T051141_T45UYT,scribble
point_9449,20190412T051659_20190412T051814_T45UXT,scribble
point_9449,20190522T051659_20190522T051923_T45UXT,scribble
point_9449,20190708T050659_20190708T050715_T45UXT,scribble
point_9449,20200620T051701_20200620T052358_T45UXT,scribble
point_9449,20200702T050659_20200702T051129_T45UXT,scribble
point_9450,20190822T050701_20190822T050655_T45UXT,scribble
point_9450,20200329T050651_20200329T051221_T45UXT,scribble
point_9450,20200421T051651_20200421T052353_T45UXT,scribble
point_9450,20200702T050659_20200702T051129_T45UXT,scribble
point_9450,20200715T051649_20200715T051651_T45UXT,scribble
point_9459,20190212T053941_20190212T054108_T44UQD,scribble
point_9459,20190410T052651_20190410T053132_T44UQD,scribble
point_9459,20190520T052651_20190520T052743_T44UQD,scribble
point_9459,20200209T052949_20200209T052951_T44UQD,scribble
point_9459,20200721T053649_20200721T053755_T44UQD,scribble
point_9465,20190618T050659_20190618T050823_T45TWK,scribble
point_9465,20190822T050701_20190822T050655_T45TWK,scribble
point_9465,20190911T050651_20190911T051009_T45TWK,scribble
point_9465,20191001T050701_20191001T050804_T45TWK,scribble
point_9465,20200612T050659_20200612T051520_T45TWK,scribble
point_9471,20190325T050651_20190325T050840_T45UWQ,scribble
point_9471,20191024T051901_20191024T052018_T45UWQ,scribble
point_9471,20200518T050701_20200518T051414_T45UWQ,scribble
point_9471,20200612T050659_20200612T050655_T45UWQ,scribble
point_9471,20200620T051701_20200620T052358_T45UWQ,scribble
point_9472,20190601T051659_20190601T052154_T45UWR,scribble
point_9472,20190812T050701_20190812T051340_T45UWR,scribble
point_9472,20190901T050651_20190901T050802_T45UWR,scribble
point_9472,20200416T051649_20200416T052428_T45UWR,scribble
point_9472,20200513T050649_20200513T050913_T45UWR,scribble
point_9476,20190310T050649_20190310T050650_T45UYQ,scribble
point_9476,20190901T050651_20190901T050802_T45UYQ,scribble
point_9476,20190913T045659_20190913T045918_T45UYQ,scribble
point_9476,20191207T050201_20191207T050201_T45UYQ,scribble
point_9476,20200604T045701_20200604T050011_T45UYQ,scribble
point_9493,20190320T050649_20190320T050652_T47VNL,scribble
point_9493,20190519T050659_20190519T051045_T47VNL,scribble
point_9493,20190612T044709_20190612T044707_T47VNL,scribble
point_9493,20190620T045701_20190620T045812_T47VNL,scribble
point_9493,20200326T045651_20200326T045653_T47VNL,scribble
point_9496,20190424T050701_20190424T050931_T47WPP,scribble
point_9496,20190623T050701_20190623T050657_T47WPP,scribble
point_9496,20190730T045701_20190730T045701_T47WPP,scribble
point_9496,20200215T045901_20200215T045902_T47WPP,scribble
point_9496,20200712T050659_20200712T050915_T47WPP,scribble
point_9497,20190623T050701_20190623T050657_T47WPQ,scribble
